event_id,customer_id,event_type,event_date,session_duration_secs,platform
EVT001264,CUST0200,Export_Downloaded,2024-05-13,2730,Web
EVT001265,CUST0022,Feature_B_Used,2024-11-17,124,Mobile
EVT001266,CUST0149,Feature_A_Used,2024-02-26,1910,API
EVT001267,CUST0032,Feature_A_Used,2024-03-13,1186,Web
EVT001268,CUST0047,Feature_A_Used,2024-02-09,2054,Mobile
EVT001269,CUST0054,Export_Downloaded,2024-02-21,2041,Mobile
EVT001270,CUST0106,Feature_A_Used,2024-09-06,2592,Web
EVT001271,CUST0176,Export_Downloaded,2024-07-11,1314,Mobile
EVT001272,CUST0116,Feature_B_Used,2024-04-02,1253,Web
EVT001273,CUST0046,Login,2024-03-01,1434,API
EVT001274,CUST0124,Login,2024-03-22,2167,Mobile
EVT001275,CUST0032,Report_Generated,2024-11-06,151,Web
EVT001276,CUST0133,Feature_B_Used,2024-04-20,3580,Web
EVT001277,CUST0056,Login,2024-06-16,597,Web
EVT001278,CUST0187,Feature_B_Used,2024-05-17,1150,Web
EVT001279,CUST0024,Dashboard_Viewed,2024-12-28,2288,Mobile
EVT001280,CUST0120,Invite_Sent,2024-08-11,2129,API
EVT001281,CUST0050,Integration_Connected,2024-03-29,840,Mobile
EVT001282,CUST0184,Integration_Connected,2024-07-20,451,Web
EVT001283,CUST0197,Integration_Connected,2024-03-25,3282,Web
EVT001284,CUST0185,Invite_Sent,2024-08-09,1857,Web
EVT001285,CUST0192,Integration_Connected,2024-06-12,2581,Web
EVT001286,CUST0099,Export_Downloaded,2024-04-12,2353,Web
EVT001287,CUST0162,Feature_A_Used,2024-08-18,715,API
EVT001288,CUST0131,Integration_Connected,2024-10-27,1708,Web
EVT001289,CUST0166,Dashboard_Viewed,2024-07-22,152,Web
EVT001290,CUST0083,Export_Downloaded,2024-04-05,1495,Web
EVT001291,CUST0056,Dashboard_Viewed,2024-07-09,624,Mobile
EVT001292,CUST0032,Login,2024-06-12,2849,Web
EVT001293,CUST0085,Report_Generated,2024-08-26,2354,Mobile
EVT001294,CUST0060,Feature_A_Used,2024-07-16,1191,Mobile
EVT001295,CUST0135,Report_Generated,2024-02-22,2327,Web
EVT001296,CUST0156,Feature_A_Used,2024-10-20,2677,Web
EVT001297,CUST0194,Export_Downloaded,2024-06-11,3361,Web
EVT001298,CUST0051,Login,2024-09-09,2072,Web
EVT001299,CUST0071,Export_Downloaded,2024-03-02,538,Web
EVT001300,CUST0154,Dashboard_Viewed,2024-10-29,1598,Web
EVT001301,CUST0006,Integration_Connected,2024-01-10,2666,Mobile
EVT001302,CUST0148,Login,2024-08-24,1194,Web
EVT001303,CUST0104,Login,2024-09-30,2190,Web
EVT001304,CUST0166,Login,2024-02-05,1954,Web
EVT001305,CUST0107,Integration_Connected,2024-05-20,1329,Mobile
EVT001306,CUST0103,Feature_A_Used,2024-10-11,3202,Web
EVT001307,CUST0157,Login,2024-07-20,1252,Mobile
EVT001308,CUST0117,Invite_Sent,2024-11-24,527,Mobile
EVT001309,CUST0159,Feature_A_Used,2024-01-15,947,Web
EVT001310,CUST0003,Feature_B_Used,2024-02-23,1352,API
EVT001311,CUST0186,Export_Downloaded,2024-04-25,727,Web
EVT001312,CUST0186,Dashboard_Viewed,2024-10-02,50,API
EVT001313,CUST0014,Integration_Connected,2024-01-23,483,Web
EVT001314,CUST0078,Feature_A_Used,2024-05-15,1378,Mobile
EVT001315,CUST0098,Integration_Connected,2024-12-23,727,API
EVT001316,CUST0150,Invite_Sent,2024-03-02,547,Web
EVT001317,CUST0038,Export_Downloaded,2024-11-22,1860,Mobile
EVT001318,CUST0134,Report_Generated,2024-10-22,1987,Mobile
EVT001319,CUST0072,Dashboard_Viewed,2024-09-04,955,Web
EVT001320,CUST0197,Integration_Connected,2024-12-30,369,Web
EVT001321,CUST0063,Report_Generated,2024-12-21,349,Web
EVT001322,CUST0127,Login,2024-04-18,83,Mobile
EVT001323,CUST0120,Export_Downloaded,2024-04-06,2027,Web
EVT001324,CUST0054,Dashboard_Viewed,2024-06-08,2932,Web
EVT001325,CUST0040,Feature_A_Used,2024-03-07,926,API
EVT001326,CUST0099,Invite_Sent,2024-11-13,2133,Web
EVT001327,CUST0103,Report_Generated,2024-02-05,1168,Web
EVT001328,CUST0176,Integration_Connected,2024-10-22,2685,Web
EVT001329,CUST0119,Feature_A_Used,2024-02-26,1015,Web
EVT001330,CUST0118,Feature_B_Used,2024-05-16,147,Web
EVT001331,CUST0136,Invite_Sent,2024-06-29,1117,Web
EVT001332,CUST0141,Feature_A_Used,2024-06-30,1797,Web
EVT001333,CUST0102,Export_Downloaded,2024-09-17,1396,Web
EVT001334,CUST0070,Dashboard_Viewed,2024-02-20,231,Mobile
EVT001335,CUST0188,Export_Downloaded,2024-04-09,1234,Web
EVT001336,CUST0046,Integration_Connected,2024-09-28,2518,Web
EVT001337,CUST0111,Feature_A_Used,2024-12-14,234,Mobile
EVT001338,CUST0029,Report_Generated,2024-02-28,247,API
EVT001339,CUST0148,Integration_Connected,2024-05-02,299,Web
EVT001340,CUST0071,Report_Generated,2024-11-13,2895,Mobile
EVT001341,CUST0101,Export_Downloaded,2024-02-21,930,Mobile
EVT001342,CUST0178,Integration_Connected,2024-09-10,872,Web
EVT001343,CUST0053,Dashboard_Viewed,2024-11-22,1209,Mobile
EVT001344,CUST0074,Login,2024-02-18,788,Web
EVT001345,CUST0180,Invite_Sent,2024-06-05,3522,API
EVT001346,CUST0062,Feature_B_Used,2024-06-10,2821,Web
EVT001347,CUST0048,Dashboard_Viewed,2024-08-21,610,API
EVT001348,CUST0171,Invite_Sent,2024-08-07,1398,Web
EVT001349,CUST0068,Feature_A_Used,2024-03-28,2812,Mobile
EVT001350,CUST0003,Dashboard_Viewed,2024-08-30,2418,Web
EVT001351,CUST0064,Invite_Sent,2024-02-26,215,Mobile
EVT001352,CUST0146,Integration_Connected,2024-04-26,2181,Web
EVT001353,CUST0194,Feature_B_Used,2024-02-18,439,Web
EVT001354,CUST0189,Dashboard_Viewed,2024-08-19,2039,Mobile
EVT001355,CUST0140,Integration_Connected,2024-12-05,2022,Web
EVT001356,CUST0118,Login,2024-06-29,1263,Mobile
EVT001357,CUST0133,Invite_Sent,2024-02-27,1135,Mobile
EVT001358,CUST0187,Login,2024-03-16,1710,API
EVT001359,CUST0169,Feature_B_Used,2024-07-01,2069,Web
EVT001360,CUST0148,Export_Downloaded,2024-07-03,875,Mobile
EVT001361,CUST0050,Export_Downloaded,2024-11-23,472,API
EVT001362,CUST0161,Invite_Sent,2024-09-26,746,Web
EVT001363,CUST0174,Dashboard_Viewed,2024-06-18,1631,Web
EVT001364,CUST0071,Integration_Connected,2024-04-07,198,Web
EVT001365,CUST0180,Dashboard_Viewed,2024-11-09,533,Web
EVT001366,CUST0117,Dashboard_Viewed,2024-05-27,481,API
EVT001367,CUST0128,Feature_B_Used,2024-08-26,2819,Web
EVT001368,CUST0075,Feature_B_Used,2024-06-04,2024,Web
EVT001369,CUST0076,Login,2024-08-20,197,Web
EVT001370,CUST0152,Feature_A_Used,2024-01-28,2030,Web
EVT001371,CUST0111,Dashboard_Viewed,2024-12-04,3446,Web
EVT001372,CUST0065,Feature_B_Used,2024-06-28,1190,Mobile
EVT001373,CUST0129,Feature_B_Used,2024-02-14,2951,Web
EVT001374,CUST0188,Report_Generated,2024-08-09,2427,API
EVT001375,CUST0075,Report_Generated,2024-01-17,1968,API
EVT001376,CUST0064,Export_Downloaded,2024-08-04,1664,API
EVT001377,CUST0026,Integration_Connected,2024-06-03,2475,Web
EVT001378,CUST0145,Export_Downloaded,2024-12-13,1350,Mobile
EVT001379,CUST0036,Report_Generated,2024-05-08,585,Web
EVT001380,CUST0052,Integration_Connected,2024-06-05,380,Web
EVT001381,CUST0161,Invite_Sent,2024-10-06,781,Web
EVT001382,CUST0112,Feature_A_Used,2024-03-11,2186,Web
EVT001383,CUST0081,Dashboard_Viewed,2024-08-27,1480,Web
EVT001384,CUST0108,Export_Downloaded,2024-08-24,143,API
EVT001385,CUST0007,Export_Downloaded,2024-02-15,3125,Web
EVT001386,CUST0078,Report_Generated,2024-10-24,2127,Web
EVT001387,CUST0159,Integration_Connected,2024-01-28,3123,Mobile
EVT001388,CUST0033,Export_Downloaded,2024-12-09,54,Web
EVT001389,CUST0196,Invite_Sent,2024-01-28,376,Web
EVT001390,CUST0167,Feature_A_Used,2024-06-19,2464,Web
EVT001391,CUST0075,Invite_Sent,2024-12-19,1387,API
EVT001392,CUST0032,Login,2024-12-25,869,Web
EVT001393,CUST0144,Invite_Sent,2024-03-10,945,API
EVT001394,CUST0164,Feature_B_Used,2024-06-03,2603,Web
EVT001395,CUST0002,Invite_Sent,2024-11-15,2847,Web
EVT001396,CUST0018,Login,2024-03-19,2503,API
EVT001397,CUST0134,Feature_A_Used,2024-05-06,866,Web
EVT001398,CUST0007,Invite_Sent,2024-07-19,257,API
EVT001399,CUST0077,Export_Downloaded,2024-09-04,783,Mobile
EVT001400,CUST0140,Integration_Connected,2024-11-09,2820,Web
EVT001401,CUST0169,Feature_A_Used,2024-08-09,629,Mobile
EVT001402,CUST0048,Feature_B_Used,2024-12-02,1015,Web
EVT001403,CUST0190,Report_Generated,2024-08-31,1997,Web
EVT001404,CUST0171,Feature_A_Used,2024-10-28,2049,Web
EVT001405,CUST0071,Export_Downloaded,2024-07-16,2887,Mobile
EVT001406,CUST0119,Export_Downloaded,2024-08-05,636,Web
EVT001407,CUST0118,Feature_A_Used,2024-10-15,1625,Web
EVT001408,CUST0078,Login,2024-11-26,2694,API
EVT001409,CUST0159,Invite_Sent,2024-01-22,1482,API
EVT001410,CUST0120,Invite_Sent,2024-05-21,67,API
EVT001411,CUST0092,Report_Generated,2024-06-27,2922,Web
EVT001412,CUST0132,Feature_A_Used,2024-03-30,2716,Web
EVT001413,CUST0168,Dashboard_Viewed,2024-08-23,2959,API
EVT001414,CUST0036,Integration_Connected,2024-12-03,1270,API
EVT001415,CUST0018,Invite_Sent,2024-07-11,1962,Mobile
EVT001416,CUST0047,Integration_Connected,2024-03-07,2888,Web
EVT001417,CUST0149,Dashboard_Viewed,2024-10-26,2559,Mobile
EVT001418,CUST0018,Login,2024-01-16,3519,Mobile
EVT001419,CUST0060,Feature_A_Used,2024-12-06,465,Web
EVT001420,CUST0174,Invite_Sent,2024-06-14,3142,Web
EVT001421,CUST0198,Report_Generated,2024-02-23,742,Mobile
EVT001422,CUST0099,Export_Downloaded,2024-02-02,283,Mobile
EVT001423,CUST0030,Login,2024-02-07,1838,Mobile
EVT001424,CUST0156,Login,2024-03-30,1345,Web
EVT001425,CUST0116,Export_Downloaded,2024-03-09,2640,Web
EVT001426,CUST0052,Report_Generated,2024-05-09,2041,Web
EVT001427,CUST0074,Report_Generated,2024-04-13,3069,Web
EVT001428,CUST0136,Report_Generated,2024-02-14,2414,Web
EVT001429,CUST0172,Feature_A_Used,2024-04-14,166,Mobile
EVT001430,CUST0002,Dashboard_Viewed,2024-07-27,2357,Web
EVT001431,CUST0019,Dashboard_Viewed,2024-04-04,2824,Mobile
EVT001432,CUST0187,Invite_Sent,2024-04-07,3439,Web
EVT001433,CUST0122,Dashboard_Viewed,2024-07-01,2563,API
EVT001434,CUST0036,Feature_A_Used,2024-08-12,1781,Mobile
EVT001435,CUST0019,Feature_A_Used,2024-03-06,3234,Web
EVT001436,CUST0026,Feature_A_Used,2024-09-12,974,Web
EVT001437,CUST0139,Dashboard_Viewed,2024-01-12,947,Mobile
EVT001438,CUST0075,Integration_Connected,2024-07-18,2910,Web
EVT001439,CUST0041,Integration_Connected,2024-02-08,2218,Web
EVT001440,CUST0133,Integration_Connected,2024-07-23,2563,Web
EVT001441,CUST0179,Feature_A_Used,2024-10-25,1959,API
EVT001442,CUST0068,Login,2024-01-17,1414,Web
EVT001443,CUST0052,Dashboard_Viewed,2024-01-31,600,Web
EVT001444,CUST0188,Dashboard_Viewed,2024-12-05,285,Web
EVT001445,CUST0019,Login,2024-06-26,319,API
EVT001446,CUST0154,Feature_A_Used,2024-10-09,1991,API
EVT001447,CUST0070,Login,2024-02-23,175,Web
EVT001448,CUST0058,Dashboard_Viewed,2024-08-08,1986,Web
EVT001449,CUST0059,Login,2024-01-29,137,Mobile
EVT001450,CUST0051,Export_Downloaded,2024-12-15,2830,Mobile
EVT001451,CUST0142,Invite_Sent,2024-01-27,1615,Mobile
EVT001452,CUST0179,Feature_B_Used,2024-08-08,2902,Web
EVT001453,CUST0036,Feature_A_Used,2024-08-12,513,API
EVT001454,CUST0095,Dashboard_Viewed,2024-04-09,1435,Web
EVT001455,CUST0015,Report_Generated,2024-04-28,406,Web
EVT001456,CUST0059,Export_Downloaded,2024-10-01,2356,Web
EVT001457,CUST0004,Report_Generated,2024-01-30,343,Web
EVT001458,CUST0113,Feature_B_Used,2024-05-24,209,Web
EVT001459,CUST0155,Report_Generated,2024-05-29,561,Mobile
EVT001460,CUST0123,Feature_A_Used,2024-12-02,344,Web
EVT001461,CUST0140,Report_Generated,2024-09-10,2918,Mobile
EVT001462,CUST0092,Report_Generated,2024-08-15,2950,Web
EVT001463,CUST0094,Integration_Connected,2024-11-30,1030,Web
EVT001464,CUST0069,Dashboard_Viewed,2024-12-23,2247,Web
EVT001465,CUST0014,Dashboard_Viewed,2024-07-29,2919,API
EVT001466,CUST0125,Integration_Connected,2024-02-10,863,API
EVT001467,CUST0134,Report_Generated,2024-06-05,3068,Web
EVT001468,CUST0032,Dashboard_Viewed,2024-03-13,176,API
EVT001469,CUST0179,Invite_Sent,2024-11-28,3160,Web
EVT001470,CUST0030,Login,2024-09-12,3455,Web
EVT001471,CUST0072,Export_Downloaded,2024-06-02,3418,API
EVT001472,CUST0016,Integration_Connected,2024-11-08,1602,Web
EVT001473,CUST0098,Export_Downloaded,2024-08-15,211,Web
EVT001474,CUST0098,Feature_B_Used,2024-12-03,1795,Web
EVT001475,CUST0170,Integration_Connected,2024-01-17,2248,Mobile
EVT001476,CUST0007,Dashboard_Viewed,2024-05-14,3348,Mobile
EVT001477,CUST0056,Login,2024-06-23,3002,Mobile
EVT001478,CUST0112,Export_Downloaded,2024-01-30,3337,Web
EVT001479,CUST0100,Integration_Connected,2024-09-30,1928,Web
EVT001480,CUST0185,Integration_Connected,2024-03-24,1591,Web
EVT001481,CUST0061,Feature_B_Used,2024-01-08,1179,Mobile
EVT001482,CUST0071,Feature_A_Used,2024-05-07,3189,Web
EVT001483,CUST0087,Export_Downloaded,2024-01-20,2551,Web
EVT001484,CUST0069,Integration_Connected,2024-11-30,3348,Mobile
EVT001485,CUST0004,Feature_A_Used,2024-06-06,2358,Mobile
EVT001486,CUST0068,Feature_B_Used,2024-08-15,1925,Web
EVT001487,CUST0003,Invite_Sent,2024-01-19,1499,Web
EVT001488,CUST0143,Report_Generated,2024-07-28,269,Web
EVT001489,CUST0021,Integration_Connected,2024-11-08,2288,Web
EVT001490,CUST0017,Invite_Sent,2024-04-02,1086,Mobile
EVT001491,CUST0071,Integration_Connected,2024-09-10,551,Web
EVT001492,CUST0045,Feature_B_Used,2024-11-12,2716,Web
EVT001493,CUST0030,Login,2024-04-04,2833,Web
EVT001494,CUST0113,Dashboard_Viewed,2024-01-22,2296,Mobile
EVT001495,CUST0016,Integration_Connected,2024-05-11,96,Mobile
EVT001496,CUST0091,Login,2024-11-03,991,Web
EVT001497,CUST0020,Invite_Sent,2024-02-27,2123,Web
EVT001498,CUST0053,Dashboard_Viewed,2024-10-19,1551,Mobile
EVT001499,CUST0175,Export_Downloaded,2024-02-06,2659,Web
EVT001500,CUST0073,Feature_B_Used,2024-01-13,1367,Mobile
EVT001501,CUST0093,Dashboard_Viewed,2024-07-27,2700,Web
EVT001502,CUST0076,Login,2024-03-23,1538,Web
EVT001503,CUST0039,Login,2024-02-24,2524,Web
EVT001504,CUST0081,Dashboard_Viewed,2024-04-20,1581,Mobile
EVT001505,CUST0009,Feature_B_Used,2024-07-14,3153,API
EVT001506,CUST0021,Feature_A_Used,2024-04-24,2345,Web
EVT001507,CUST0148,Export_Downloaded,2024-10-02,3032,Web
EVT001508,CUST0136,Login,2024-11-06,1964,Mobile
EVT001509,CUST0134,Invite_Sent,2024-06-11,1132,Web
EVT001510,CUST0148,Integration_Connected,2024-05-04,1376,Web
EVT001511,CUST0197,Dashboard_Viewed,2024-04-28,1897,Web
EVT001512,CUST0030,Report_Generated,2024-08-15,3031,API
EVT001513,CUST0105,Dashboard_Viewed,2024-02-10,1471,Web
EVT001514,CUST0020,Dashboard_Viewed,2024-11-30,2013,Mobile
EVT001515,CUST0115,Export_Downloaded,2024-04-27,2362,Mobile
EVT001516,CUST0033,Report_Generated,2024-07-27,2791,Web
EVT001517,CUST0036,Integration_Connected,2024-05-26,1429,Web
EVT001518,CUST0021,Export_Downloaded,2024-08-03,2098,API
EVT001519,CUST0148,Invite_Sent,2024-11-19,3194,Web
EVT001520,CUST0047,Invite_Sent,2024-01-08,713,Web
EVT001521,CUST0068,Invite_Sent,2024-02-21,547,API
EVT001522,CUST0111,Login,2024-12-19,713,API
EVT001523,CUST0034,Export_Downloaded,2024-08-04,1481,Web
EVT001524,CUST0179,Report_Generated,2024-12-30,1231,Web
EVT001525,CUST0087,Feature_A_Used,2024-01-24,332,Mobile
EVT001526,CUST0091,Invite_Sent,2024-07-28,2613,Web
EVT001527,CUST0112,Integration_Connected,2024-09-01,2897,Web
EVT001528,CUST0047,Feature_A_Used,2024-03-18,61,Web
EVT001529,CUST0095,Invite_Sent,2024-07-13,1342,Web
EVT001530,CUST0131,Integration_Connected,2024-02-19,981,Web
EVT001531,CUST0088,Login,2024-10-15,2150,API
EVT001532,CUST0149,Export_Downloaded,2024-05-26,1352,Web
EVT001533,CUST0194,Feature_B_Used,2024-03-14,201,Mobile
EVT001534,CUST0189,Report_Generated,2024-08-08,2156,Web
EVT001535,CUST0158,Dashboard_Viewed,2024-02-20,1452,Web
EVT001536,CUST0031,Integration_Connected,2024-05-20,2023,Web
EVT001537,CUST0044,Integration_Connected,2024-05-12,2512,Mobile
EVT001538,CUST0060,Integration_Connected,2024-03-13,423,Web
EVT001539,CUST0131,Feature_B_Used,2024-01-15,2481,API
EVT001540,CUST0139,Report_Generated,2024-01-04,2030,Mobile
EVT001541,CUST0007,Dashboard_Viewed,2024-04-14,1184,API
EVT001542,CUST0147,Export_Downloaded,2024-08-15,2163,Web
EVT001543,CUST0117,Integration_Connected,2024-02-26,2963,Mobile
EVT001544,CUST0031,Invite_Sent,2024-08-09,2050,Web
EVT001545,CUST0036,Integration_Connected,2024-12-08,507,API
EVT001546,CUST0021,Report_Generated,2024-02-08,1369,Web
EVT001547,CUST0086,Integration_Connected,2024-08-20,2613,Mobile
EVT001548,CUST0173,Feature_A_Used,2024-12-27,2847,Web
EVT001549,CUST0010,Export_Downloaded,2024-02-21,2918,Mobile
EVT001550,CUST0082,Report_Generated,2024-10-12,2737,Mobile
EVT001551,CUST0161,Login,2024-11-20,2599,Web
EVT001552,CUST0036,Export_Downloaded,2024-04-22,2788,Web
EVT001553,CUST0121,Feature_B_Used,2024-09-05,3363,Web
EVT001554,CUST0128,Integration_Connected,2024-03-08,843,Mobile
EVT001555,CUST0023,Report_Generated,2024-01-02,1808,Web
EVT001556,CUST0143,Report_Generated,2024-12-29,759,Web
EVT001557,CUST0177,Integration_Connected,2024-11-10,1587,Mobile
EVT001558,CUST0061,Dashboard_Viewed,2024-09-04,2202,Mobile
EVT001559,CUST0047,Integration_Connected,2024-04-28,1226,Mobile
EVT001560,CUST0126,Export_Downloaded,2024-11-02,1492,Web
EVT001561,CUST0076,Feature_A_Used,2024-04-22,490,API
EVT001562,CUST0194,Integration_Connected,2024-08-02,1861,Web
EVT001563,CUST0170,Export_Downloaded,2024-02-29,751,Web
EVT001564,CUST0082,Feature_A_Used,2024-06-26,2884,Web
EVT001565,CUST0033,Invite_Sent,2024-09-07,2491,Web
EVT001566,CUST0061,Login,2024-05-28,1127,Web
EVT001567,CUST0105,Login,2024-10-14,3191,Web
EVT001568,CUST0173,Dashboard_Viewed,2024-07-29,1633,Mobile
EVT001569,CUST0109,Export_Downloaded,2024-05-13,253,Web
EVT001570,CUST0187,Report_Generated,2024-06-22,2636,Mobile
EVT001571,CUST0079,Invite_Sent,2024-07-28,936,Web
EVT001572,CUST0043,Report_Generated,2024-11-16,481,API
EVT001573,CUST0158,Dashboard_Viewed,2024-03-07,2507,Web
EVT001574,CUST0185,Login,2024-07-13,399,Mobile
EVT001575,CUST0086,Dashboard_Viewed,2024-10-10,289,Mobile
EVT001576,CUST0133,Report_Generated,2024-07-04,2223,Web
EVT001577,CUST0041,Export_Downloaded,2024-04-27,1218,Mobile
EVT001578,CUST0096,Dashboard_Viewed,2024-07-30,913,Web
EVT001579,CUST0064,Login,2024-01-19,3493,Web
EVT001580,CUST0135,Feature_A_Used,2024-09-13,1659,Mobile
EVT001581,CUST0011,Feature_B_Used,2024-05-24,1264,Web
EVT001582,CUST0162,Report_Generated,2024-01-18,1145,Mobile
EVT001583,CUST0097,Export_Downloaded,2024-03-08,3381,Mobile
EVT001584,CUST0070,Feature_A_Used,2024-02-09,332,Web
EVT001585,CUST0181,Export_Downloaded,2024-01-11,90,Mobile
EVT001586,CUST0139,Feature_B_Used,2024-02-18,3044,Web
EVT001587,CUST0101,Report_Generated,2024-11-06,3549,Web
EVT001588,CUST0083,Export_Downloaded,2024-09-19,3075,Web
EVT001589,CUST0071,Invite_Sent,2024-04-13,438,Web
EVT001590,CUST0168,Invite_Sent,2024-07-11,1222,Web
EVT001591,CUST0057,Export_Downloaded,2024-10-14,1170,Web
EVT001592,CUST0180,Report_Generated,2024-07-14,100,API
EVT001593,CUST0187,Export_Downloaded,2024-07-09,3154,Web
EVT001594,CUST0028,Invite_Sent,2024-04-24,2396,API
EVT001595,CUST0102,Report_Generated,2024-08-16,1544,Web
EVT001596,CUST0028,Integration_Connected,2024-06-19,618,Mobile
EVT001597,CUST0022,Feature_A_Used,2024-10-14,723,Web
EVT001598,CUST0126,Report_Generated,2024-02-12,608,Web
EVT001599,CUST0122,Report_Generated,2024-01-31,3173,Web
EVT001600,CUST0106,Integration_Connected,2024-06-21,3447,Web
EVT001601,CUST0083,Export_Downloaded,2024-01-03,1128,Mobile
EVT001602,CUST0194,Invite_Sent,2024-10-06,2077,Web
EVT001603,CUST0167,Report_Generated,2024-06-13,1919,Mobile
EVT001604,CUST0132,Feature_A_Used,2024-02-23,1773,Mobile
EVT001605,CUST0097,Feature_B_Used,2024-01-07,693,Web
EVT001606,CUST0032,Feature_B_Used,2024-04-11,1822,API
EVT001607,CUST0030,Login,2024-08-05,2058,Web
EVT001608,CUST0135,Invite_Sent,2024-03-12,3097,API
EVT001609,CUST0108,Export_Downloaded,2024-01-05,1245,Web
EVT001610,CUST0076,Integration_Connected,2024-09-24,1350,Mobile
EVT001611,CUST0096,Feature_B_Used,2024-03-13,1218,Web
EVT001612,CUST0053,Dashboard_Viewed,2024-09-22,2506,Web
EVT001613,CUST0119,Report_Generated,2024-06-18,3088,Mobile
EVT001614,CUST0035,Feature_B_Used,2024-09-25,2958,Mobile
EVT001615,CUST0003,Dashboard_Viewed,2024-08-01,764,Web
EVT001616,CUST0018,Login,2024-06-08,2903,Web
EVT001617,CUST0178,Feature_A_Used,2024-10-02,1908,Web
EVT001618,CUST0016,Invite_Sent,2024-10-31,670,Web
EVT001619,CUST0163,Report_Generated,2024-06-25,2605,Web
EVT001620,CUST0050,Integration_Connected,2024-05-25,3391,API
EVT001621,CUST0110,Integration_Connected,2024-07-07,2587,Mobile
EVT001622,CUST0066,Report_Generated,2024-02-09,2457,Web
EVT001623,CUST0188,Report_Generated,2024-05-23,760,Web
EVT001624,CUST0027,Feature_B_Used,2024-09-24,2435,Mobile
EVT001625,CUST0099,Dashboard_Viewed,2024-10-21,3192,API
EVT001626,CUST0155,Integration_Connected,2024-11-11,2768,API
EVT001627,CUST0054,Feature_B_Used,2024-01-02,3238,Web
EVT001628,CUST0056,Feature_A_Used,2024-11-10,630,Web
EVT001629,CUST0122,Login,2024-06-14,348,API
EVT001630,CUST0014,Feature_B_Used,2024-09-18,3336,Web
EVT001631,CUST0171,Invite_Sent,2024-06-16,1269,Web
EVT001632,CUST0031,Report_Generated,2024-10-13,1640,Web
EVT001633,CUST0099,Invite_Sent,2024-06-30,1306,Mobile
EVT001634,CUST0082,Feature_A_Used,2024-11-05,3479,Web
EVT001635,CUST0043,Integration_Connected,2024-12-30,615,Mobile
EVT001636,CUST0144,Invite_Sent,2024-09-07,2877,Mobile
EVT001637,CUST0176,Feature_A_Used,2024-10-12,1813,Mobile
EVT001638,CUST0046,Login,2024-07-06,3533,Web
EVT001639,CUST0172,Dashboard_Viewed,2024-08-05,905,Mobile
EVT001640,CUST0049,Export_Downloaded,2024-07-10,763,API
EVT001641,CUST0003,Report_Generated,2024-08-14,1508,Web
EVT001642,CUST0002,Integration_Connected,2024-06-17,415,API
EVT001643,CUST0065,Login,2024-11-06,1148,Web
EVT001644,CUST0071,Invite_Sent,2024-07-22,209,API
EVT001645,CUST0181,Integration_Connected,2024-05-20,2591,Web
EVT001646,CUST0147,Login,2024-08-29,2518,Mobile
EVT001647,CUST0126,Feature_B_Used,2024-08-30,3101,API
EVT001648,CUST0193,Feature_A_Used,2024-01-20,1543,Web
EVT001649,CUST0183,Feature_B_Used,2024-12-27,3045,Web
EVT001650,CUST0034,Feature_A_Used,2024-08-02,3446,Mobile
EVT001651,CUST0015,Invite_Sent,2024-11-22,2940,Web
EVT001652,CUST0025,Integration_Connected,2024-04-09,2713,Mobile
EVT001653,CUST0005,Dashboard_Viewed,2024-12-10,3504,API
EVT001654,CUST0182,Feature_B_Used,2024-10-27,2987,API
EVT001655,CUST0133,Login,2024-12-06,1681,Web
EVT001656,CUST0171,Login,2024-02-03,820,Mobile
EVT001657,CUST0129,Feature_B_Used,2024-05-16,373,Web
EVT001658,CUST0012,Integration_Connected,2024-11-07,843,Mobile
EVT001659,CUST0105,Feature_B_Used,2024-11-21,3089,Mobile
EVT001660,CUST0001,Integration_Connected,2024-05-20,2326,Web
EVT001661,CUST0088,Invite_Sent,2024-10-17,3454,Mobile
EVT001662,CUST0145,Invite_Sent,2024-02-15,506,API
EVT001663,CUST0047,Feature_A_Used,2024-04-05,1330,Web
EVT001664,CUST0006,Feature_B_Used,2024-01-06,920,Mobile
EVT001665,CUST0118,Feature_A_Used,2024-05-06,1290,Mobile
EVT001666,CUST0165,Report_Generated,2024-03-08,1301,Web
EVT001667,CUST0181,Integration_Connected,2024-04-01,1172,Web
EVT001668,CUST0081,Export_Downloaded,2024-04-25,3451,Web
EVT001669,CUST0052,Feature_B_Used,2024-05-31,1092,Mobile
EVT001670,CUST0068,Feature_A_Used,2024-09-07,1484,Web
EVT001671,CUST0090,Invite_Sent,2024-11-19,2844,Mobile
EVT001672,CUST0010,Export_Downloaded,2024-03-20,2233,Web
EVT001673,CUST0180,Export_Downloaded,2024-06-26,2676,Mobile
EVT001674,CUST0074,Report_Generated,2024-06-24,2895,API
EVT001675,CUST0142,Integration_Connected,2024-02-16,2132,Mobile
EVT001676,CUST0067,Report_Generated,2024-08-27,1098,Web
EVT001677,CUST0030,Feature_B_Used,2024-08-31,602,Web
EVT001678,CUST0083,Dashboard_Viewed,2024-10-15,1577,Mobile
EVT001679,CUST0009,Dashboard_Viewed,2024-12-25,458,Mobile
EVT001680,CUST0003,Feature_B_Used,2024-08-03,1977,Web
EVT001681,CUST0166,Feature_A_Used,2024-04-05,1496,Web
EVT001682,CUST0120,Feature_B_Used,2024-01-12,1828,Mobile
EVT001683,CUST0117,Export_Downloaded,2024-07-23,1969,Mobile
